Action,GUID,Source,Target,Note
"Move","e5e0e6eba6c4fa24f92beb4886e2c57b","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0005.png",""
"Move","3738d1e30a6aa5244832c27951cf27cb","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0006.png",""
"Move","57d61fe27205f70458d5fd484040c74d","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0007.png",""
"Move","b99c97bff7f3ba54d82ced06570b3a99","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0008.png",""
"Move","a403c08dacda6ed4cb0e608e8ad2fc08","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0009.png",""
"Move","6f16509d05c8a0549b0d0a2dbde35167","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0010.png",""
"Move","1ea1f8c9e988999419a93de22384f368","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/橙色斧头待机_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_橙色_0011.png",""
"Move","ab38d9c920c5f0846ad69c7c2fd24319","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0000.png",""
"Move","87b2b9a575d32014db9cd1e41deccc91","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0001.png",""
"Move","441366f13a49c8c40bf0c2d00b4fbb9e","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0002.png",""
"Move","9f71d985a2474b64395d084210d32559","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0003.png",""
"Move","a06c44670eaf153469ec60cbe4b171d0","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0004.png",""
"Move","12e9223056dbca345b7f566f30576952","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0005.png",""
"Move","555855c9301e31a47a7c7d660ef2338d","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0006.png",""
"Move","460604d19730ecd4e9285f9b29836eb2","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0007.png",""
"Move","be56c95415c9fb84f8250c6faea80add","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0008.png",""
"Move","77f0893e4326572408b82a62142dd96c","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0009.png",""
"Move","83f9da54eb97b994791e4daa790dfecf","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0010.png",""
"Move","39313a90e95a0674f9565bc73168ac97","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/紫色斧头待机_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_紫色_0011.png",""
"Move","938d22f21578a704c8b596c12664fe30","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0000.png",""
"Move","9ab2a3e84ad8716458458787978794fe","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0001.png",""
"Move","47059354470638242a84155d21253c52","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0002.png",""
"Move","a63ab330f6d6de042a4be8b0724fd4ad","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0003.png",""
"Move","c40b822cba28cb646a72ce57c95452a6","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0004.png",""
"Move","dfc54d9f013104842ab9f03edc633f0e","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0005.png",""
"Move","9aef1afddc2590347ae34adebf2c2f90","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0006.png",""
"Move","bac87b1e3c6c35e4e9d5200af916e68a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0007.png",""
"Move","1f590dea976ed0c4ab2d7bf417472e8c","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0008.png",""
"Move","43cc4a01c7cbe564ca3e71c8f4ccaa22","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0009.png",""
"Move","aa71d5b72de17c0439f96508b6b0eaa1","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0010.png",""
"Move","28089291b296df64a830de47ebc67811","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/红色斧头待机_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_红色_0011.png",""
"Move","fa79873d1741dc34aaedc305549f139b","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0000.png",""
"Move","937553d37278cd846aab5ff94ec8f9ce","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0001.png",""
"Move","f2a0aedc23ee9204b9550ec0a13bfe4a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0002.png",""
"Move","76dd39754476c774289db384b88bedf0","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0003.png",""
"Move","53b481cc05fd80344b566cf0b12da68a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0004.png",""
"Move","1f64609cf3d3da94f9b56288ff772130","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0005.png",""
"Move","c46473fced8a06749acfb06a18767421","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0006.png",""
"Move","d91fdb55368e565448f7baaff4979e66","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0007.png",""
"Move","3168ebe15e89f4c4193fdb2aa7a9aa5b","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0008.png",""
"Move","e3f70bd5e64c99e4f8e5d2211ca8ed88","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0009.png",""
"Move","e56235043a29c494bb481465c58fb7b4","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0010.png",""
"Move","ab888762ff1306f46a7d4bc08e719d1a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/daiji/绿色斧头待机_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Idle/英雄_斧头_待机_绿色_0011.png",""
"Move","9540024cfc82e00458db1aed61a54e7f","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/gongji_futou_chen.anim","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/Hero_Axe_Attack_Orange.anim",""
"Move","c506fa2c8ffd3874882c5709b3c36e60","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/xuli_do_f_chen.anim","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/Hero_Axe_Charge_Moving_Orange.anim",""
"Move","36b87e1f75681f04894ecbaa4d75d963","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/xuli_yu_f_chen.anim","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/Hero_Axe_Charge_Stationary_Orange.anim",""
"Move","138efca555129db4b974a350c928b3d1","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/xuliw_do_f_chen.anim","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/Hero_Axe_ChargeComplete_Moving_Orange.anim",""
"Move","f08eb0f484de85147833abdafa34c0f0","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/xuliw_yu_f_chen.anim","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/Hero_Axe_ChargeComplete_Stationary_Orange.anim",""
"Move","c77661403eb7fba468ed38556bb1146d","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0000.png",""
"Move","342eed70afbc1a841aa319be96120b73","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0001.png",""
"Move","cfcf28a1d777a9c4d9e0362669447009","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0002.png",""
"Move","9f74b2e96781897498c497b8a36766fb","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0003.png",""
"Move","4c34da6942ca8a146bf9c45de13a06a8","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0004.png",""
"Move","cf2d14047bedd67469a17616f1a8992a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0005.png",""
"Move","3eb7b92ee48f1ec4cbfab5bdf9bdc4bf","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0006.png",""
"Move","4be42b01a6edc214884cd1ae41e5a884","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0007.png",""
"Move","8ff023f7931769b48822cf8c1eb046f9","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0008.png",""
"Move","61dd59a69fa0cb0409898c9bd14e4a50","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0009.png",""
"Move","caa6ee09b0a098b4a9901c3e5a0c31f8","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0010.png",""
"Move","05490b0732fda7b4c9c49ec5fbdd1cef","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0011.png",""
"Move","0b98294c1ad61b84abfa79c399f53f84","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0012.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0012.png",""
"Move","abc33708dbd4ac24894c9ed97790f5fd","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0013.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0013.png",""
"Move","671c8071c878e584fa64a0b0725a92df","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0014.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0014.png",""
"Move","c22a9979aa4b46241aa751b39ccab3ed","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0015.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0015.png",""
"Move","95c3219442146634a8209fc7cc5f6d92","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头攻击_0016.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_攻击_橙色_0016.png",""
"Move","d1161cbc05a7e6049ad9c12b46befc34","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（原地）_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_原地_橙色_0000.png",""
"Move","9fdd15905603b4043abb9f168f0c20a8","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（原地）_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_原地_橙色_0001.png",""
"Move","89fe26a43ed409f408afc1959905ce7b","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（原地）_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_原地_橙色_0002.png",""
"Move","7ea49bb59bc5ab4408379e428d151274","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（原地）_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_原地_橙色_0003.png",""
"Move","55b0ad2df7b99ff4680b6ea59f9f77ce","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0000.png",""
"Move","fb58cd361d7b6ab4d97b212b26f18fc1","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0001.png",""
"Move","b4eb2a33105030d4e92adb0b3b79d0bd","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0002.png",""
"Move","2b3af942457f1704cb26d140f4acf74f","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0003.png",""
"Move","e2e402da2aa4212429c4880bcc4f1039","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0004.png",""
"Move","4d1e4ea18747c064e8501e926982d571","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力完成（移动）_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_完成_移动_橙色_0005.png",""
"Move","00fd1918eec384648b40eeadb38014ee","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0000.png",""
"Move","9534c65a8a837104b963190a43479d7a","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0001.png",""
"Move","030bc86d04c86d44ea8715ec61482331","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0002.png",""
"Move","ba1aaf31e4c0d1c4f801d1ad995c2937","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0003.png",""
"Move","8f8c8e82e9bfdd74184c93cd8713ed5f","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0004.png",""
"Move","959f779c36fc84e41a795795394de3b1","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0005.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0005.png",""
"Move","0166d5fad050e704e9ca487060650448","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0006.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0006.png",""
"Move","e5156b60b982c4f44bce315a457151f1","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0007.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0007.png",""
"Move","df74684529ac2eb47adff3d821741dc6","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0008.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0008.png",""
"Move","0d533d5cc5915f34bb834842540fb18f","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0009.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0009.png",""
"Move","e2a501ef56cf0c746b457ba514af42a9","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0010.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0010.png",""
"Move","ce448bf2bd3e3b6438d3d7191f42e1c2","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0011.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0011.png",""
"Move","917fb5355ff587f4a9606a51f4a785fc","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0012.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0012.png",""
"Move","63e6fee949b6b974797852729d273aad","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0013.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0013.png",""
"Move","45146e45c4397df44938da4af2751cb2","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0014.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0014.png",""
"Move","e31c59df140a6a040b70fb18f687a7b4","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0015.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0015.png",""
"Move","25256ec9e30a41e469fd5e369d503693","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0016.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0016.png",""
"Move","1c0e4111850b483409e55ec87857b80d","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（原地）_0017.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_原地_橙色_0017.png",""
"Move","1d17f3fbe27e4ad49a538f2877d224b2","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（移动）_0000.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_移动_橙色_0000.png",""
"Move","68bd462e5e6971e4bbe8d76f9c8de79d","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（移动）_0001.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_移动_橙色_0001.png",""
"Move","683a416262c509348a3e1015ec249d5f","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（移动）_0002.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_移动_橙色_0002.png",""
"Move","e55f80aef76fcfd47865c1d6cda561ff","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（移动）_0003.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_移动_橙色_0003.png",""
"Move","31e2db4e4789aa9499cafb3e7111c855","Assets/Game/Sprites/ColorTiming/Hero/Sequence/futou/gongji/chen/橙色斧头蓄力（移动）_0004.png","Assets/Game/Sprites/ColorTiming/Hero/Sequences/Axe/Attack/Orange/英雄_斧头_蓄力_移动_橙色_0004.png",""
